media_type;environment;resource_data;sub_resource_day;sub_resource_daytime;request_rate_demanded;request_rate;min_reply_rate;avg_reply_rate;max_reply_rate;stddev_reply_rate;avg_response_time;avg_net_io;error_rate;sample_count_reply_rate;duration
3;2;2;1;0;35;34,8;33,8;34,8;35,1;0,5;93,2;5646,9;0;6;30,000
1;2;3;1;4;40;39,9;38,9;39,8;40,3;0,6;79,7;93,1;0;6;30,000
2;2;3;1;4;40;39,9;38,6;39,8;40,6;0,7;117,6;165,6;0;6;30,000
3;2;3;1;4;40;39,8;38,6;39,7;40,4;0,8;104,4;6235,0;0;6;30,000
2;2;1;0;0;40;39,9;39,2;39,8;40,1;0,4;96,9;633,0;0;6;30,000
1;2;3;1;4;40;39,9;39,4;39,8;40,1;0,3;79,4;93,1;0;6;30,000
2;2;1;0;0;40;39,9;39,2;39,8;40,4;0,5;97,8;632,9;0;6;30,000
3;2;1;0;0;35;34,8;34,2;34,8;35,1;0,4;94,6;6018,5;0;6;30,000
2;2;3;1;4;40;40,0;39,0;39,8;40,1;0,5;77,4;165,8;0;6;30,000
2;2;1;0;0;40;39,8;37,7;39,8;41,0;1,3;151,6;632,1;0;6;30,000
2;2;2;1;0;40;39,9;39,0;39,8;40,3;0,5;92,6;322,3;0;6;30,000
2;2;3;1;4;40;39,9;38,7;39,8;41,6;1,1;100,8;165,8;0;6;30,000
2;2;1;0;0;40;37,5;0,0;0,3;1,8;0,7;1250,6;8,7;13233,3333333333;6;30,000
1;2;2;1;0;40;39,9;37,9;39,7;40,8;1,2;107,8;174,6;0;6;30,000
3;2;3;1;4;40;37,4;0,0;19,3;39,9;19,6;172,4;2847,2;105,831903945111;6;30,000
2;2;1;0;0;40;39,8;39,0;39,7;40,3;0,5;99,3;632,2;0;6;30,000
3;2;3;1;4;40;39,8;38,6;39,7;40,1;0,6;94,2;6221,5;0;6;30,000
1;2;1;0;0;40;39,9;38,6;39,9;40,4;0,7;92,0;341,4;0;6;30,000
1;2;3;1;4;40;39,9;39,1;39,8;40,3;0,5;77,2;93,2;0;6;30,000
2;2;1;0;0;40;39,9;38,2;39,7;40,7;0,9;94,0;632,3;0;6;30,000
2;2;1;0;0;40;39,9;38,6;39,8;40,7;0,8;99,3;633,6;0;6;30,000
2;2;1;0;0;40;39,9;39,2;39,9;40,8;0,8;97,3;632,9;0;6;30,000
1;2;3;1;4;40;39,9;39,1;39,9;40,7;0,7;82,1;93,1;0;6;30,000
1;2;3;1;4;40;39,9;38,9;39,8;40,1;0,5;85,4;93,0;0;6;30,000
1;2;1;0;0;40;39,9;38,5;39,8;40,3;0,7;91,3;341,1;0;6;30,000
1;2;1;0;0;40;39,9;38,9;39,7;40,1;0,5;90,4;341,3;0;6;30,000
1;2;1;0;0;40;37,5;0,0;0,0;0,0;0,0;0,0;4,4;101;6;30,000
2;2;1;0;0;40;39,9;38,9;39,8;40,1;0,5;101,2;632,5;0;6;30,000
2;2;2;1;0;40;39,9;39,0;39,8;40,4;0,7;97,8;322,0;0;6;30,000
1;2;1;0;0;40;39,9;39,2;39,8;40,3;0,5;94,8;341,4;0;6;30,000
3;2;3;1;4;40;39,9;38,2;39,8;40,4;0,8;99,7;6237,5;0;6;30,000
3;2;1;0;0;35;34,8;33,6;34,8;36,4;1,1;89,9;6022,2;0;6;30,000
3;2;2;1;0;35;34,8;33,7;34,8;35,1;0,6;94,8;5650,6;0;6;30,000
1;2;2;1;0;40;39,9;38,0;39,8;41,0;1,2;107,7;174,4;0;6;30,000
2;2;3;1;4;40;39,9;39,2;39,8;40,3;0,4;79,1;165,8;0;6;30,000
2;2;3;1;4;40;39,9;39,1;39,9;40,4;0,5;79,1;165,8;0;6;30,000
2;2;2;1;0;40;39,9;38,6;39,8;40,3;0,7;92,4;321,8;0;6;30,000
2;2;2;1;0;40;39,9;38,1;39,8;40,5;1,0;108,8;321,7;0;6;30,000
3;2;2;1;0;35;34,9;33,2;34,9;36,0;1,0;103,8;5653,5;0;6;30,000
1;2;1;0;0;40;39,8;38,8;39,7;40,1;0,5;96,9;340,7;0;6;30,000
3;2;1;0;0;35;34,9;33,6;34,8;35,3;0,6;94,5;6022,7;0;6;30,000
3;2;2;1;0;35;34,8;33,8;34,8;35,1;0,5;94,9;5652,9;0;6;30,000
2;2;3;1;4;40;39,9;39,5;39,8;40,3;0,3;80,7;165,6;0;6;30,000
2;2;3;1;4;40;39,9;39,1;39,8;40,8;0,7;80,8;165,6;0;6;30,000
1;2;3;1;4;40;39,9;39,4;39,8;40,3;0,4;78,1;93,1;0;6;30,000
2;2;2;1;0;40;37,4;0,0;0,0;0,0;0,0;0,0;4,6;101;6;30,000
2;2;2;1;0;40;40,0;39,1;39,9;41,0;0,7;100,1;322,4;0;6;30,000
2;2;3;1;4;40;39,9;39,2;39,8;40,3;0,4;78,1;165,5;0;6;30,000
2;2;2;1;0;40;39,9;38,6;39,8;40,3;0,7;91,9;322,2;0;6;30,000
2;2;2;1;0;40;39,9;39,2;39,7;39,9;0,3;101,9;321,9;0;6;30,000
1;2;2;1;0;40;39,9;38,5;39,7;40,8;1,0;103,6;174,5;0;6;30,000
1;2;3;1;4;40;39,9;39,5;39,9;40,4;0,4;85,7;93,0;0;6;30,000
1;2;3;1;4;40;39,9;39,2;39,8;40,3;0,4;84,2;93,1;0;6;30,000
1;2;1;0;0;40;39,8;38,7;39,8;40,6;0,7;119,6;340,3;0;6;30,000
3;2;1;0;0;35;34,8;33,8;34,8;35,3;0,6;88,9;6017,8;0;6;30,000
3;2;3;1;4;40;39,8;38,4;39,7;40,5;0,8;111,6;6230,9;0;6;30,000
3;2;3;1;4;40;39,8;38,3;39,7;40,7;0,9;96,1;6230,8;0;6;30,000
1;2;2;1;0;40;39,9;39,3;39,7;40,1;0,3;96,7;174,3;0;6;30,000
3;2;2;1;0;35;34,8;33,8;34,8;35,2;0,5;93,2;5648,2;0;6;30,000
3;2;3;1;4;40;39,8;38,7;39,7;41,1;0,9;96,0;6227,0;0;6;30,000
2;2;3;1;4;40;39,9;39,2;39,8;40,1;0,4;83,8;165,6;0;6;30,000
1;2;1;0;0;40;39,8;39,4;39,9;41,0;0,6;110,9;340,9;0;6;30,000
